nm0025627	Tinnu Anand	1953	-1	M
nm0025745	Elena Anaya	1975	-1	F
nm0025954	Jacqueline Andere	1938	-1	F
nm0026011	Glenn Anders	1889	1981	M
nm0026035	Luana Anders	1938	1996	F
nm0026203	Lotte Andersen	1963	-1	F
nm0026295	Michael Anderson Jr.	1943	-1	M
nm0026364	Anthony Anderson	1970	-1	M
nm0026483	Carl Anderson	1945	2004	M
nm0026533	Cletus Anderson	1938	2007	M
nm0026687	Erich Anderson	-1	-1	M
nm0026853	Jamie Anderson	-1	-1	M
nm0026879	Jeff Anderson	1970	-1	M
nm0027174	McKee Anderson	1945	-1	F
nm0027183	Michael Anderson	1920	-1	M
nm0027215	Miles Anderson	1947	-1	M
nm0027303	RaffaÃ«la Anderson	1976	-1	F
nm0027355	Robert Anderson	1917	2009	M
nm0027402	Sam Anderson	1947	-1	M
nm0027417	Scott Anderson	-1	-1	M
nm0027487	Sylvia Anderson	1927	2016	F
nm0027683	Harriet Andersson	1932	-1	F
nm0027800	Peter Andersson	1953	-1	M
nm0027942	Masanobu AndÃ´	1975	-1	M
nm0028249	Kirsten Andreasen	1898	1983	F
nm0028625	David Andrews	1952	-1	M
nm0028674	Harry Andrews	1911	1989	M
nm0028690	Jason Andrews	-1	-1	M
nm0029025	David Andriole	1964	-1	M
nm0029268	FrÃ©dÃ©ric AndrÃ©i	1959	-1	M
nm0029391	Michelle Ang	1983	-1	F
nm0029400	Michael Angarano	1987	-1	M
nm0029502	Vanessa Angel	1966	-1	F
nm0029962	Ãlex Angulo	1953	2014	M
nm0030019	Edward Anhalt	1914	2000	M
nm0030153	Sverre Anker Ousdal	1944	-1	M
nm0030383	Vito Annichiarico	-1	-1	M
nm0030516	Michael Ansara	1922	2013	M
nm0030735	NimrÃ³d Antal	1973	-1	M
nm0030838	Carl Anthony	1932	-1	M
nm0031045	Anthrax	-1	-1	M
nm0031078	Steve Antin	1958	-1	M
nm0031188	Alan Anton	1959	-1	M
nm0031446	Aleksandr Antonov	1898	1962	M
nm0031679	Cas Anvar	-1	-1	M
nm0031844	Takeshi Aono	1936	2012	M
nm0031993	Lauri Apelian	-1	-1	F
nm0032375	Shiri Appleby	1978	-1	F
nm0032399	Phyllis Applegate	1944	-1	F
nm0032561	Jean-Marie Pallardy	1940	-1	M
nm0032661	MÃ¼jde Ar	1954	-1	F
nm0032793	AngÃ©lica AragÃ³n	1953	-1	F
nm0032810	Julian Arahanga	1972	-1	M
nm0033171	Michiyo Aratama	1930	2001	F
nm0033242	Allu Aravind	-1	-1	M
nm0033490	Franco Arcalli	1929	1978	M
nm0034309	Geoffrey Arend	1978	-1	M
nm0034390	Niels Arestrup	1949	-1	M
nm0034485	Fiore Argento	-1	-1	F
nm0034492	Carmen Argenziano	1943	-1	M
nm0034509	Vinny Argiro	-1	-1	M
nm0034519	Victor Argo	1934	2004	M
nm0034661	Ariane	1963	-1	F
nm0034733	Yancey Arias	1971	-1	M
nm0035018	Arjun	1962	-1	M
nm0035060	Adam Arkin	1956	-1	M
nm0035067	CÃ¼neyt Arkin	1937	-1	M
nm0035082	Murat Arkin	1975	-1	M
nm0035087	Robert Arkins	-1	-1	M
nm0035106	Allan Arkush	1948	-1	M
nm0035146	Alice Arlen	1940	2016	F
nm0035181	Gulengul Arliel	-1	-1	F
nm0035277	Gisken Armand	1962	-1	F
nm0035465	Neda Armian	-1	-1	F
nm0035488	Fred Armisen	1966	-1	M
nm0035514	Richard Armitage	1971	-1	M
nm0035664	Curtis Armstrong	1953	-1	M
nm0035788	Kerry Armstrong	1958	-1	F
nm0035830	Michael Armstrong	1944	-1	M
nm0035866	R.G. Armstrong	1917	2012	M
nm0035877	Robert Armstrong	1890	1973	M
nm0035925	Todd Armstrong	1937	1992	M
nm0036155	Stefan Arndt	-1	-1	M
nm0036261	Jeannetta Arnette	1954	-1	F
nm0036349	Andrea Arnold	1961	-1	F
nm0036427	Edward Arnold	1890	1956	M
nm0036582	Newt Arnold	1922	2000	M
nm0036657	Tracy Arnold	1962	-1	F
nm0036714	David Arnott	-1	-1	M
nm0036978	Judie Aronson	1964	-1	F
nm0037017	Jas Arora	-1	-1	M
nm0037019	Malaika Arora	1973	-1	F
nm0037410	Karina Arroyave	1969	-1	F
nm0037816	Robert Arthur	1925	2008	M
nm0037853	Wren Arthur	-1	-1	F
nm0038170	Sameer Arya	-1	-1	M
nm0038355	Tadanobu Asano	1973	-1	M
nm0038572	Neus Asensi	1965	-1	F
nm0038650	Leslie Ash	1960	-1	F
nm0038680	Ashanti	1980	-1	F
nm0038854	William Rosenfeld	1973	-1	M
nm0038918	Kate Ashfield	1972	-1	F
nm0038988	Lior Ashkenazi	1969	-1	M
nm0039051	Elizabeth Ashley	1939	-1	F
nm0039074	Karan Ashley	1975	-1	F
nm0039148	Aaron Ashmore	1979	-1	M
nm0039162	Shawn Ashmore	1979	-1	M
nm0039226	John Ashton	1948	-1	M
nm0039362	Eliot Asinof	1919	2008	M
nm0039591	Kumiko AsÃ´	1978	-1	F
nm0039945	Sergey Astakhov	1953	-1	M
nm0040014	John Astin	1930	-1	M
nm0040015	Mackenzie Astin	1973	-1	M
nm0040120	Joshua Astrachan	-1	-1	M
nm0040148	Evan Astrowsky	-1	-1	M
nm0040328	Doug Atchison	-1	-1	M
nm0040366	Bahri Ates	-1	-1	M
nm0040374	Roscoe Ates	1895	1962	M
nm0040472	William Atherton	1947	-1	M
nm0040562	Chet Atkins	1924	2001	M
nm0040586	Eileen Atkins	1934	-1	F
nm0040591	Essence Atkins	1972	-1	F
nm0040643	Peter Atkins	1955	-1	M
nm0040653	Sharif Atkins	1975	-1	M
nm0040662	Tom Atkins	1935	-1	M
nm0040709	Dorothy Atkinson	-1	-1	F
nm0040739	Jayne Atkinson	1959	-1	F
nm0040927	Alain Attal	-1	-1	M
nm0040933	Henri Attal	1936	2003	M
nm0040939	Yvan Attal	1965	-1	M
nm0041066	Antonella Attili	1963	-1	F
nm0041165	Roy Atwell	1878	1962	M
nm0041172	Lionel Atwill	1885	1946	M
nm0041255	Max Aub	1903	1972	M
nm0041281	Rene Auberjonois	1940	-1	M
nm0041300	Jean-Louis Aubert	1954	-1	M
nm0041405	James Aubrey	1947	2010	M
nm0041474	FrÃ©dÃ©ric Auburtin	1962	-1	M
nm0041509	Michel Auclair	1922	1988	M
nm0041598	Eleanor Audley	1905	1991	F
nm0041602	Maxine Audley	1923	1992	F
nm0041626	Martine Audrain	-1	-1	F
nm0041752	Blythe Auffarth	1985	-1	F
nm0041835	Thomas Augsberger	-1	-1	M
nm0041898	AÃ¯lo Auguste-Judith	-1	-1	F
nm0042006	Scott Aukerman	1970	-1	M
nm0042010	David Aukin	1942	-1	M
nm0042090	Jeremy W. Auman	-1	-1	M
nm0042159	Jean Aurel	1925	1996	M
nm0042191	Eberhard Auriga	-1	-1	M
nm0042212	Trond Fausa	1972	-1	M
nm0042266	Stefan Aust	1946	-1	M
nm0042317	Albert Austin	1882	1953	M
nm0042438	Karen Austin	1955	-1	F
nm0042524	Steve Austin	1964	-1	M
nm0042882	Elizabeth Avellan	1960	-1	F
nm0042998	Lloyd Avery II	1969	2005	M
nm0043396	Keiko Awaji	1933	2014	F
nm0043552	Taliesin Jaffe	1977	-1	M
nm0043704	Nicki Aycox	1975	-1	F
nm0043769	Clay Ayers	-1	-1	M
nm0043839	Peter Aykroyd	-1	-1	M
nm0043855	Reiko Aylesworth	1972	-1	F
nm0043982	Gerald Ayres	-1	-1	M
nm0043994	Leah Ayres	1957	-1	F
nm0044010	Robert Ayres	1914	1968	M
nm0044073	Lubna Azabal	-1	-1	F
nm0044343	Tanvi Azmi	1960	-1	F
nm0044411	Juan Miguel Azpiroz	-1	-1	M
nm0044545	Pierre AÃ¯m	-1	-1	M
nm0044762	Obba BabatundÃ©	1951	-1	M
nm0044796	Raj Babbar	1952	-1	M
nm0045059	Jennifer Babtist	-1	-1	F
nm0045180	Jimmy Santiago Baca	-1	-1	M
nm0045209	Michael Bacall	1973	-1	M
nm0045379	Dian Bachar	1970	-1	M
nm0045393	Abhishek Bachchan	1976	-1	M
nm0045404	Jean Bachelet	1894	1977	M
nm0045461	Alicja Bachleda	1983	-1	F
nm0045637	Brian Backer	1956	-1	M
nm0045660	Michael Backes	-1	-1	M
nm0045754	Olga Baclanova	1893	1974	F
nm0045813	Nick Bacon	-1	-1	M
nm0045937	Michael Badalucco	1954	-1	M
nm0045938	Nicola Badalucco	1929	2015	M
nm0045996	Alan Badel	1923	1982	M
nm0046033	Diedrich Bader	1966	-1	M
nm0046112	Penn Badgley	1986	-1	M
nm0046256	Livio Badurina	1965	-1	M
nm0046277	Doona Bae	1979	-1	F
nm0046326	Bill Baer	-1	-1	M
nm0046337	Cindy Baer	1969	-1	F
nm0046347	Edouard Baer	1966	-1	M
nm0046424	Veerle Baetens	1978	-1	F
nm0046541	Larry Bagby	1974	-1	M
nm0046559	Ross Bagdasarian Jr.	1949	-1	M
nm0046564	Ross Bagdasarian	1919	1972	M
nm0046575	Vladas Bagdonas	1949	-1	M
nm0046620	Paul Bagget	-1	-1	M
nm0046667	Abdolrahman Bagheri	-1	-1	M
nm0046750	Alison Bagnall	-1	-1	F
nm0046894	Mohnish Bahl	1963	-1	M
nm0046910	Thomas Bahmann	-1	-1	M
nm0047121	Robert Bailey Jr.	-1	-1	M
nm0047155	Bill Bailey	1965	-1	M
nm0047223	David Bailey	1933	2004	M
nm0047248	Eion Bailey	1976	-1	M
nm0047265	G.W. Bailey	1944	-1	M
nm0047392	Marion Bailey	1951	-1	F
nm0047419	Miranda Bailey	1977	-1	F
nm0047440	Pearl Bailey	1918	1990	F
nm0047800	Beulah Bains	-1	1930	F
nm0047962	Chieko BaishÃ´	1941	-1	F
nm0047963	Mitsuko BaishÃ´	1946	-1	F
nm0047976	Jon Robin Baitz	1961	-1	M
nm0048075	Manoj Bajpayee	1969	-1	M
nm0048121	Miroslaw Baka	1963	-1	M
nm0048169	Nick Bakay	1959	-1	M
nm0048260	Betsy Baker	1955	-1	F
nm0048273	Blanche Baker	1956	-1	F
nm0048336	Christopher James Baker	-1	-1	M
nm0048379	David Aaron Baker	1963	-1	M
nm0048414	Dylan Baker	1959	-1	M
nm0048554	Jay Baker	1961	-1	M
nm0048589	Joe Baker	1928	2001	M
nm0048798	Nellie Bly Baker	1893	1984	F
nm0048816	Patrick Baker	-1	-1	M
nm0048932	Simon Baker	1969	-1	M
nm0048939	Stanley Baker	1928	1976	M
nm0049026	Zene Baker	-1	-1	M
nm0049086	Afshin Khorshid Bakhtiari	-1	-1	M
nm0049313	Liane Balaban	1980	-1	F
nm0049326	Aleksey Balabanov	1959	2013	M
nm0049400	Balakumaran	-1	-1	M
nm0049689	John Baldecchi	-1	-1	M
nm0049853	A. Michael Baldwin	1963	-1	M
nm0049945	Karen Elise Baldwin	1964	-1	F
nm0050156	Eric Balfour	1977	-1	M
nm0050264	Eszter Balint	-1	-1	F
nm0050337	Angeline Ball	-1	-1	F
nm0050437	Nicholas Ball	1946	-1	M
nm0050618	J.G. Ballard	1930	2009	M
nm0050676	Terry Ballard	1935	-1	M
nm0050722	Matthew Ballen	1975	-1	M
nm0050744	Antonio Ballerio	-1	-1	M
nm0050787	Elena Ballesteros	1981	-1	F
nm0050975	Timothy Balme	-1	-1	M
nm0051206	Nic Balthazar	1964	-1	M
nm0051282	Aleksandr Baluev	1958	-1	M
nm0051354	BÃ©la BalÃ¡zs	1884	1949	M
nm0051509	Eric Bana	1968	-1	M
nm0051628	George Bancroft	1882	1956	M
nm0051856	Victor Banerjee	1946	-1	M
nm0051862	Lisa Banes	1955	-1	F
nm0051903	Claes Bang	1967	-1	M
nm0051931	Arne Bang-Hansen	1911	1990	M
nm0051939	Thomas Bangalter	1975	-1	M
nm0051994	Russ Banham	1955	-1	M
nm0052023	Donatas Banionis	1924	2014	M
nm0052079	Jennifer Banko	1978	-1	F
nm0052113	Caerthan Banks	-1	-1	M
nm0052186	Jonathan Banks	1947	-1	M
nm0052202	Lenore Banks	-1	-1	F
nm0052203	Leslie Banks	1890	1952	M
nm0052218	Morwenna Banks	-1	-1	F
nm0052333	Kanu Bannerjee	1905	1983	M
nm0052334	Karuna Bannerjee	1919	2001	F
nm0052343	Subir Banerjee	-1	-1	M
nm0052410	Reggie Bannister	1945	-1	M
nm0052754	Iris Bahr	-1	-1	F
nm0053070	Andrea Barata Ribeiro	-1	-1	F
nm0053184	Angelo Barbagallo	-1	-1	M
nm0053230	Luca Barbareschi	1956	-1	M
nm0053289	Pierre Barbaud	1911	1990	M
nm0053519	Urbano Barberini	1961	-1	M
nm0053887	Lisa Barbuscia	1971	-1	F
nm0054087	Roger Barclay	-1	-1	M
nm0054344	Grant Bardsley	-1	-1	M
nm0054397	Arija Bareikis	1966	-1	F
nm0054621	Alessandro Baricco	1958	-1	M
nm0054653	Courtney Barilla	-1	-1	F
nm0054667	Pierre Barillet	1923	-1	M
nm0054697	Ike Barinholtz	1977	-1	M
nm0054711	Howard Barish	-1	-1	M
nm0054712	Keith Barish	1944	-1	M
nm0054713	Leora Barish	-1	-1	F
nm0054970	Petronella Barker	1965	-1	F
nm0055274	Ray Barlow	-1	-1	M
nm0055304	Ira Barmak	-1	-1	M
nm0055549	Christopher Daniel Barnes	1972	-1	M
nm0055928	Jonnie Barnett	-1	-1	M
nm0055937	Kevin Barnett	-1	-1	M
nm0056187	Sacha Baron Cohen	1971	-1	M
nm0056217	Harold Pinter	1930	2008	M
nm0056310	Sandy Baron	1936	2001	M
nm0056477	Byron Barr	1917	1966	M
nm0056482	Allison Barron	1972	-1	F
nm0056697	Martine BarraquÃ©	-1	-1	F
nm0056761	Jean-Louis Barrault	1910	1994	M
nm0056763	Marie-Christine Barrault	1944	-1	F
nm0056770	Adriana Barraza	1956	-1	F
nm0057055	Alice Barrett	1956	-1	F
nm0057075	Brendon Ryan Barrett	1986	-1	M
nm0057150	Jacinda Barrett	1972	-1	F
nm0057187	K.K. Barrett	-1	-1	M
nm0057221	Mark Barrett	-1	-1	M
nm0057314	Andrew Philpot	-1	-1	M
nm0057321	Bill Barretta	1964	-1	M
nm0057363	Barbara Barrie	1931	-1	F
nm0057368	Chris Barrie	1960	-1	M
nm0057381	J.M. Barrie	1860	1937	M
nm0057450	Anthony Barrile	-1	-1	M
nm0057592	Seth Barrish	-1	-1	M
nm0057664	Ferrell Barron	1970	-1	M
nm0057970	Dave Barry	1947	-1	M
nm0058001	Gene Barry	1919	2009	M
nm0058029	Jason Barry	1972	-1	M
nm0058057	Julian Barry	1930	-1	M
nm0058279	Judith Barsi	1978	1988	F
nm0058290	Vladimir Barskiy	-1	1936	M
nm0058372	Roger Bart	1962	-1	M
nm0058532	Eddie Barth	1931	2010	M
nm0058581	Justin Bartha	1978	-1	M
nm0058713	Maurice BarthÃ©lÃ©my	-1	-1	M
nm0058772	Alison Bartlett	1971	-1	F
nm0058876	Jay Goede	1963	-1	M
nm0058991	Norman Bartold	1928	1994	M
nm0059215	Mischa Barton	1986	-1	F
nm0059228	Peter Barton	1956	-1	M
nm0059242	Roger Barton	-1	-1	M
nm0059431	Jay Baruchel	1982	-1	M
nm0059654	David Alan Basche	1968	-1	M
nm0059657	Marc Baschet	-1	-1	M
nm0059934	James Baskett	1904	1948	M
nm0059946	Elya Baskin	1950	-1	M
nm0059971	Antoine Basler	-1	-1	M
nm0060015	Rudy Basquez	-1	-1	M
nm0060023	Alfie Bass	1916	1987	M
nm0060103	Ronald Bass	1942	-1	M
nm0060221	Linda Bassett	1950	-1	F
nm0060607	Bipasha Basu	1979	-1	F
nm0060692	Aleksey Batalov	1928	2017	M
nm0060705	Beatriz Batarda	1974	-1	F
nm0060822	Suzanne Bateman	-1	-1	F
nm0060931	Jeanne Bates	1918	2007	F
nm0060988	Michael Bates	1920	1978	M
nm0061003	Paul Bates	-1	-1	M
nm0061106	Robert Bathurst	1957	-1	M
nm0061307	Matt Battaglia	1965	-1	M
nm0061437	Lloyd Battista	1937	-1	M
nm0061472	Carlo Battisti	1882	1977	M
nm0061484	Giuseppe Battiston	1968	-1	M
nm0061777	Chris Bauer	1966	-1	M
nm0061781	Varhan Orchestrovich Bauer	1969	-1	M
nm0062010	Eric Baugin	-1	-1	M
nm0062115	Martin Baum	1924	2010	M
nm0062332	Craig Baumgarten	1949	-1	M
nm0062430	Lilo Baur	-1	-1	F
nm0062471	Pina Bausch	1940	2009	F
nm0062531	Marilyn Bautista	-1	-1	F
nm0062667	Alan Baxter	1908	1976	M
nm0062752	Jennifer Baxter	-1	-1	F
nm0062844	Frances Bay	1919	2011	F
nm0063027	Terence Bayler	1930	2016	M
nm0063127	Stephen Bayly	1942	-1	M
nm0063165	Peter Baynham	-1	-1	M
nm0063299	Camille Bazbaz	-1	-1	M
nm0063440	Adam Beach	1972	-1	M
nm0063566	Peter S. Beagle	1939	-1	M
nm0063571	Kate Beahan	1974	-1	F
nm0063785	Henry Bean	-1	-1	M
nm0063800	Noah Bean	1978	-1	M
nm0063998	Mike Behrman	-1	-1	M
nm0064106	Jesse Beaton	-1	-1	F
nm0064135	Andrew Beattie	-1	-1	M
nm0064290	Christophe Beaucarne	-1	-1	M
nm0064455	Michel Beaudry	-1	-1	M
nm0064546	Trace Beaulieu	1958	-1	M
nm0064607	Kathryn Beaumont	1938	-1	F
nm0064676	Georges de Beauregard	1920	1984	M
nm0064741	Xavier Beauvois	1967	-1	M
nm0065007	DemiÃ¡n Bichir	1963	-1	M
nm0065169	Jeff Beck	1944	-1	M
nm0065183	John Beck	1943	-1	M
nm0065206	Kimberly Beck	1956	-1	F
nm0065235	Michael Beck	1949	-1	M
nm0065282	Stanley Beck	1936	-1	M
nm0065320	Graham Beckel	1949	-1	M
nm0065418	Gerry Becker	1951	-1	M
nm0065475	Jurek Becker	1937	1997	M
nm0065493	Kuno Becker	1978	-1	M
nm0065615	Wolfgang Becker	1954	-1	M
nm0065798	Henry Beckman	1921	2008	M
nm0065806	John Beckman	1950	-1	M
nm0065980	Frank Beddor	1958	-1	M
nm0066028	Brian Bedford	1935	2016	M
nm0066070	Pooja Bedi	1970	-1	F
nm0066144	Gerry Bednob	-1	-1	M
nm0066243	Dick Beebe	1954	2008	M
nm0066439	Greg Beeman	-1	-1	M
nm0066519	Maurice Beerblock	-1	1998	M
nm0066586	Max Beesley	1971	-1	M
nm0066951	Peter Behn	1934	-1	M
nm0066986	Jack Behr	-1	-1	M
nm0067166	FrÃ©dÃ©ric Beigbeder	1965	-1	M
nm0067367	BÃ©rÃ©nice Bejo	1976	-1	F
nm0067619	Stephen Belber	1967	-1	M
nm0067643	Joe Belcher	1928	2006	M
nm0067789	Jordan Belfort	1962	-1	M
nm0068042	Ashley Bell	1986	-1	F
nm0068126	Daniel Bell	-1	-1	M
nm0068166	Drake Bell	1986	-1	M
nm0068187	Emma Bell	1986	-1	F
nm0068260	Jamie Bell	1986	-1	M
nm0068338	Kristen Bell	1980	-1	F
nm0068382	Marshall Bell	1942	-1	M
nm0068551	Tobin Bell	1942	-1	M
nm0068580	Wayne Bell	-1	-1	M
nm0068650	James Warner Bellah	1899	1976	M
nm0068709	Ned Bellamy	1957	-1	M
nm0068935	Nellie Bellflower	1946	-1	F
nm0069282	Peter Bellwood	-1	-1	M
nm0069310	Alain Belmondo	-1	-1	M
nm0069715	RÃ©my Belvaux	1966	2006	M
nm0069893	Tarak Ben Ammar	1949	-1	M
nm0069994	Ben Niu	-1	-1	M
nm0070115	Paul Ben-Victor	1965	-1	M
nm0070152	Tonino Benacquista	1961	-1	M
nm0070238	Rick Benattar	-1	-1	M
nm0070361	Robert Benchley	1889	1945	M
nm0070368	Steve Bencich	-1	-1	M
nm0070454	Chris Bender	-1	-1	M
nm0070474	Jack Bender	1949	-1	M
nm0070592	Mia Bendixsen	1964	-1	F
nm0070594	Malik Bendjelloul	1977	2014	M
nm0070801	Paul Benedict	1938	2008	M
nm0070991	Pascal Benezech	-1	-1	M
nm0071059	Hubertus Bengsch	1952	-1	M
nm0071116	ValÃ©rie Benguigui	1965	2013	F
nm0071239	Claire Benito	-1	-1	F
nm0071275	AndrÃ© Benjamin	1975	-1	M
nm0071345	Paul Benjamin	-1	-1	M
nm0071452	Robert Benmussa	-1	-1	M
nm0071502	Heinz Bennent	1921	2011	M
nm0071636	Bruce Bennett	1906	2007	M
nm0071657	Charles Bennett	1899	1995	M
nm0071790	Harve Bennett	1930	2015	M
nm0071818	Jeff Bennett	1962	-1	M
nm0071847	Manu Bennett	1969	-1	M
nm0072124	Zachary Bennett	1980	-1	M
nm0072344	Abraham Benrubi	1969	-1	M
nm0072424	Guy Bensley	-1	-1	M
nm0072435	Amber Benson	1977	-1	F
nm0072533	Jodi Benson	1961	-1	F
nm0072578	Martin Benson	1918	2010	M
nm0072648	Shaun Benson	1976	-1	M
nm0072713	Lyriq Bent	-1	-1	M
nm0072971	Susanne Benton	1948	-1	F
nm0073053	Leonardo Benvenuti	1923	2000	M
nm0073137	Daniel Benzali	1950	-1	M
nm0073160	Eric BenÃ©t	1966	-1	M
nm0073338	Marcel Berbert	-1	-1	M
nm0073353	Aleksandar Bercek	1950	-1	M
nm0073384	Emmanuelle Bercot	1967	-1	F
nm0073418	Blaze Berdahl	1980	-1	F
nm0073545	Steve Berens	-1	-1	M
nm0073551	Craig Berenson	1959	-1	M
nm0073571	Stephen Beresford	-1	-1	M
nm0073875	Quirin Berg	1978	-1	M
nm0073950	Sonia Bergamasco	1966	-1	F
nm0074303	Nicole Berger	1934	1967	F
nm0074367	Sidney Berger	1935	2013	M
nm0074719	Per Berglund	1939	-1	M
nm0074788	Henry Bergman	1868	1946	M
nm0074834	Mary Kay Bergman	1961	1999	F
nm0074851	Ram Bergman	-1	-1	M
nm0075015	Eric Bergren	1954	2016	M
nm0075277	Michele Berk	-1	-1	F
nm0075299	Cahit Berkay	1946	-1	M
nm0075321	Christian Berkel	1957	-1	M
nm0075359	Xander Berkeley	1955	-1	M
nm0075551	AndrÃ© Berley	1880	1936	M
nm0075650	Charles Berling	1958	-1	M
nm0075696	Andrea Berloff	-1	-1	F
nm0075710	FranÃ§ois BerlÃ©and	1952	-1	M
nm0075727	Barry Berman	-1	-1	M
nm0075801	Lester Berman	-1	-1	M
nm0076204	Ed Bernard	1939	-1	M
nm0076444	Barry Bernardi	-1	-1	M
nm0076718	Chopper Bernet	1963	-1	M
nm0076748	Harvey Bernhard	1924	2014	M
nm0076791	Kevin Bernhardt	1961	-1	M
nm0076810	Alain Bernheim	1922	2009	M
nm0076814	EmmanuÃ¨le Bernheim	1955	2017	F
nm0076889	MÃ©lanie Bernier	1985	-1	F
nm0077007	Bill Bernstein	-1	-1	M
nm0077052	Gregory Bernstein	1955	-1	M
nm0077110	Nancy Bernstein	1960	2015	F
nm0077397	Elizabeth Berrington	1970	-1	F
nm0077551	Glen Berry	1978	-1	M
nm0077670	Sarah Berry	-1	-1	F
nm0077686	Tom Berry	-1	-1	M
nm0077715	DorothÃ©e Berryman	1948	-1	F
nm0077720	Michael Berryman	1948	-1	M
nm0077921	Julien Bertheau	1910	1995	M
nm0077944	Anders W. Berthelsen	1969	-1	M
nm0078097	FranÃ§oise Bertin	1925	2014	F
nm0078112	Yori Bertin	1940	-1	F
nm0078116	Francesca Bertini	1892	1985	F
nm0078452	Valeria Bertuccelli	1969	-1	F
nm0078473	Paul Hertzberg	-1	-1	M
nm0078514	AndrÃ© Bervil	-1	-1	M
nm0078517	Gene Bervoets	1956	-1	M
nm0078804	Stuart M. Besser	-1	-1	M
nm0078897	Ben Best	-1	-1	M
nm0078923	Edna Best	1900	1974	F
nm0079008	Willie Best	1916	1962	M
nm0079048	Slobodan Bestic	1964	-1	M
nm0079065	Mariela Besuievsky	-1	-1	F
nm0079273	Paul Bettany	1971	-1	M
nm0079341	Laura Betti	1927	2004	F
nm0079353	Val Bettin	1923	-1	M
nm0079374	Angela Bettis	1973	-1	F
nm0079399	Franca Bettoia	1936	-1	F
nm0079415	Chris Betts	-1	-1	M
nm0079418	Daniel Betts	-1	-1	M
nm0079552	CÃ©line Beugnot	-1	-1	F
nm0079651	Daisy Bevan	1992	-1	F
nm0079677	Tim Bevan	1957	-1	M
nm0080049	Yasiin Bey	1973	-1	M
nm0080135	A.I. Bezzerides	1908	2007	M
nm0080149	Jaya Bhaduri	1948	-1	F
nm0080150	Rita Bhaduri	-1	-1	F
nm0080276	Sanjeev Bhaskar	1963	-1	M
nm0080319	Mukesh Bhatt	-1	-1	M
nm0080327	Robin Bhatt	-1	-1	M
nm0080349	Dibyendu Bhattacharya	-1	-1	M
nm0080930	Edward Biby	1886	1952	M
nm0081060	Grace Cary Bickley	-1	-1	F
nm0081175	Jean-Luc Bideau	1940	-1	M
nm0081179	Thomas Bidegain	-1	-1	M
nm0081449	Dragan Bjelogrlic	1963	-1	M
nm0081560	Ramon Bieri	1929	2001	M
nm0081572	Craig Bierko	1964	-1	M
nm0081702	Claudio Bigagli	1955	-1	M
nm0081759	Scott Bigelow	1961	2007	M
nm0081801	Sean Biggerstaff	1983	-1	M
nm0082008	AndrÃ© Bijelic	-1	-1	M
nm0082052	Jan Bijvoet	1966	-1	M
nm0082211	Haluk Bilginer	1954	-1	M
nm0082300	Tony Bill	1940	-1	M
nm0082450	Paul Feig	1962	-1	M
nm0082507	Beau Billingslea	1953	-1	M
nm0082517	John Billingsley	1960	-1	M
nm0082526	Peter Billingsley	1971	-1	M
nm0082802	Mike Binder	-1	-1	M
nm0082884	Herman Bing	1889	1947	M
nm0082972	Yavuz BingÃ¶l	-1	-1	M
nm0082998	RenÃ©-Marc Bini	-1	-1	M
nm0083307	Paul Birchard	-1	-1	M
nm0083639	Daniel Birman Ripstein	-1	-1	M
nm0083655	Gil Birmingham	1953	-1	M
nm0083688	Michael Birnbaum	-1	-1	M
nm0083777	Taner Birsel	-1	-1	M
nm0083795	Eva Birthistle	-1	-1	F
nm0083894	Marc Bischoff	-1	-1	M
nm0084033	Debby Bishop	-1	-1	F
nm0084086	Joey Bishop	1918	2007	M
nm0084107	Kevin Bishop	1980	-1	M
nm0084114	Larry Bishop	1948	-1	M
nm0084241	Claudio Bisio	1957	-1	M
nm0084248	Dariusz Biskupski	1964	-1	M
nm0084426	Danielle Bisutti	1976	-1	F
nm0084443	Seema Biswas	1965	-1	F
nm0084484	Rene Bitorajac	1972	-1	M
nm0084642	Bill Bixby	1934	1993	M
nm0084785	Goran Bjelogrlic	-1	-1	M
nm0084917	Halvar BjÃ¶rk	1928	2000	M
nm0084950	Irina BjÃ¶rklund	1973	-1	F
nm0085038	Gunnar BjÃ¶rnstrand	1909	1986	M
nm0085312	Jack Black	1969	-1	M
nm0085400	Lewis Black	1948	-1	M
nm0085407	Lucas Black	1982	-1	M
nm0085438	Michael Ian Black	1971	-1	M
nm0085542	Todd Black	1960	-1	M
nm0085782	Sidney Blackmer	1895	1973	M
nm0085823	Stephen Blackpool	-1	-1	M
nm0085933	Mark Blackwell	-1	-1	M
nm0085997	Vas Blackwood	1962	-1	M
nm0086116	GÃ©rard Blain	1930	2000	M
nm0086176	Vivian Blaine	1921	1995	F
nm0086198	Betsy Blair	1923	2009	F
nm0086301	Macon Blair	-1	-1	M
nm0086322	Pamela Blair	1949	-1	F
nm0086324	Paul Blair	-1	-1	M
nm0086379	Joseph Blaire	-1	-1	M
nm0086553	Geoffrey Blake	1962	-1	M
nm0086697	Rachael Blake	1971	-1	F
nm0086706	Robert Blake	1933	-1	M
nm0086780	Colin Blakely	1930	1987	M
nm0086806	Susan Blakely	1948	-1	F
nm0086867	Ronee Blakley	1945	-1	F
nm0086924	Dominique Blanc	1956	-1	F
nm0087017	Dominique Blanchar	1927	-1	F
nm0087109	Tammy Blanchard	1976	-1	F
