44706	11	1	actor
44706	38	2	actress
44706	978	4	actor
44706	593775	3	actor
44741	385443	3	actor
44741	437520	2	actor
44741	793766	1	actor
44741	848984	4	actor
44829	27	1	actor
44829	60023	4	actor
44829	391361	2	actor
44829	416228	3	actor
44837	36	4	actor
44837	122	1	actor
44837	1954	2	actress
44837	115558	3	actor
44916	26	1	actor
44916	54	3	actress
44916	1677	2	actress
44916	2013	4	actor
45061	58	2	actress
45061	78	1	actor
45061	955	4	actor
45061	280178	3	actor
45152	37	1	actor
45152	1666	3	actress
45152	353405	4	actress
45152	640307	2	actor
45274	61472	1	actor
45274	143686	2	actress
45274	312902	3	actress
45274	800837	4	actress
45555	1229	1	actor
45555	2108	2	actress
45555	104720	3	actress
45555	780038	4	actor
45793	39	3	actress
45793	44	1	actor
45793	1050	2	actor
45793	1656	4	actress
45810	54	2	actress
45810	66	1	actress
45810	2013	3	actor
45810	717256	4	actor
45888	1637	1	actor
45888	427700	4	actress
45888	456533	3	actress
45888	522481	2	actor
45891	2	3	actress
45891	54	1	actress
45891	2107	2	actress
45891	915536	4	actor
45897	731	4	actor
45897	879	2	actress
45897	1050	1	actor
45897	1500	3	actor
46126	54	1	actress
46126	1072	2	actor
46126	676492	3	actress
46126	795289	4	actor
46187	1847	1	actor
46187	676492	2	actress
46187	728812	3	actress
46187	904531	4	actor
46250	30	2	actress
46250	60	1	actor
46250	734	3	actor
46250	694403	4	actor
46268	525793	4	actor
46268	598971	1	actor
46268	886870	3	actor
46268	889024	2	actor
46303	42	1	actor
46303	795	2	actress
46303	1121	4	actor
46303	1336	3	actor
46359	34	1	actor
46359	695937	3	actor
46359	833865	4	actor
46359	852279	2	actor
46438	361697	4	actress
46438	383261	2	actress
46438	753479	1	actor
46438	945522	3	actor
46478	477553	2	actress
46478	593930	4	actress
46478	605270	1	actor
46478	849011	3	actress
46487	4244	1	actor
46487	131301	4	actress
46487	664339	2	actress
46487	738300	3	actress
46521	264770	2	actor
46521	409421	3	actor
46521	814773	1	actor
46521	872689	4	actor
46534	58001	1	actor
46534	180452	4	actor
46534	732378	2	actress
46534	871876	3	actor
46672	18	1	actor
46672	48	4	actor
46672	51	2	actor
46672	510134	3	actor
46816	7	1	actor
46816	1207	2	actor
46816	4496	3	actor
46816	534045	4	actor
46876	11105	2	actress
46876	137999	1	actor
46876	219396	3	actor
46876	603875	4	actor
46911	167243	2	actress
46911	582890	3	actor
46911	797531	1	actress
46911	889024	4	actor
46912	38	2	actress
46912	1537	1	actor
46912	2369	4	actor
46912	191950	3	actor
47034	386284	2	actor
47034	442708	4	actress
47034	793766	1	actor
47034	847361	3	actor
47136	1076	1	actress
47136	1330	2	actor
47136	103722	4	actor
47136	564790	3	actress
47296	8	1	actor
47296	1500	2	actor
47296	1768	4	actor
47296	2011	3	actor
47396	38	2	actress
47396	71	1	actor
47396	179819	3	actor
47396	728812	4	actress
47437	7	1	actor
47437	30	2	actress
47437	34	3	actor
47437	358899	4	actor
47445	359296	2	actor
47445	434593	3	actress
47445	793879	4	actor
47445	849011	1	actress
47472	7225	1	actress
47472	444476	2	actor
47472	724143	3	actor
47472	848560	4	actor
47478	1536	1	actor
47478	793616	4	actress
47478	793766	2	actor
47478	875477	3	actress
47522	23	1	actress
47522	51	2	actor
47522	1948	4	actor
47522	7217	3	actor
47528	63	1	actor
47528	865	3	actor
47528	556399	2	actress
47528	798570	4	actor
47573	790	4	actor
47573	350324	2	actor
47573	919730	3	actress
47573	926235	1	actor
47673	1078	1	actor
47673	1414	2	actor
47673	167041	3	actress
47673	893584	4	actress
47677	8	1	actor
47677	1511	4	actor
47677	445290	3	actor
47677	614500	2	actress
47811	1369	2	actor
47811	1547	3	actress
47811	619261	4	actor
47811	943837	1	actress
47849	75	1	actor
47849	4282	3	actress
47849	415591	4	actor
47849	752813	2	actor
48021	201009	4	actress
48021	544275	3	actor
48021	617846	2	actor
48021	785771	1	actor
48028	15	1	actor
48028	364915	3	actress
48028	412322	4	actor
48028	557339	2	actor
48140	8	1	actor
48140	69	3	actor
48140	1739	2	actress
48140	86176	4	actress
48254	418911	4	actor
48254	437325	2	actress
48254	798826	1	actor
48254	808600	3	actor
48261	215260	2	actor
48261	379621	4	actor
48261	576127	1	actor
48261	829717	3	actor
48281	27	1	actor
48281	634	2	actor
48281	7042	4	actor
48281	662116	3	actor
48356	308	1	actor
48356	86198	2	actress
48356	162557	4	actress
48356	591034	3	actress
48380	10	2	actor
48380	20	1	actor
48380	493	4	actor
48380	1635	3	actor
48424	53	1	actor
48424	1273	3	actress
48424	1859	2	actress
48424	322299	4	actor
48452	12994	4	actress
48452	368274	2	actor
48452	503499	3	actor
48452	539047	1	actor
48473	52333	1	actor
48473	52334	2	actress
48473	52343	3	actor
48473	222447	4	actress
48545	15	1	actor
48545	81	2	actress
48545	543	3	actor
48545	822	4	actor
48605	54	1	actress
48605	263885	2	actor
48605	450810	3	actress
48605	876211	4	actor
48728	26	1	actor
48728	38	2	actress
48728	2369	4	actor
48728	484829	3	actress
48750	511	2	actress
48750	1234	1	actor
48750	350324	3	actor
48750	622450	4	actress
48960	57	1	actor
48960	511	3	actress
48960	134594	2	actor
48960	628579	4	actor
48977	373012	4	actress
48977	428216	3	actor
48977	446715	1	actress
48977	566478	2	actress
49223	558	3	actor
49223	4282	2	actress
49223	682074	1	actor
49223	828838	4	actor
49261	15	3	actor
49261	72	1	actress
49261	1369	2	actor
49261	4647	4	actress
49314	38	2	actress
49314	69	3	actor
49314	1078	1	actor
49314	2141	4	actress
49366	2994	1	actor
49366	233014	4	actor
49366	309588	3	actor
49366	944073	2	actress
49406	1330	1	actor
49406	250436	3	actor
49406	282435	4	actor
49406	336531	2	actress
49408	39	2	actress
49408	989	1	actor
49408	1549	3	actress
49408	72578	4	actor
49470	13	2	actress
49470	71	1	actor
49470	207219	3	actress
49470	587061	4	actor
49513	60	1	actor
49513	865	2	actor
49513	312890	3	actor
49513	433150	4	actor
49730	78	1	actor
49730	955	4	actor
49730	1374	2	actor
49730	587256	3	actress
49833	32	1	actor
49833	64	4	actor
49833	879	3	actress
49833	989	2	actor
49902	66519	3	actor
49902	494179	2	actor
49902	504641	1	actor
49902	598394	4	actor
50083	20	1	actor
50083	842	3	actor
50083	2011	2	actor
50083	275835	4	actor
50086	1229	1	actor
50086	1336	2	actor
50086	199070	4	actress
50086	268012	3	actress
50105	26	1	actor
50105	39	2	actress
50105	219396	3	actor
50105	666332	4	actress
50212	27	2	actor
50212	34	1	actor
50212	370144	3	actor
50212	370564	4	actor
50371	527	4	actor
50371	290047	3	actor
50371	341431	1	actor
50371	623658	2	actress
50419	1	2	actor
50419	30	1	actress
50419	41509	4	actor
50419	860373	3	actress
50468	18	2	actor
50468	44	1	actor
50468	281766	3	actress
50468	886888	4	actress
50539	448655	3	actress
50539	486742	4	actor
50539	835836	2	actress
50539	930695	1	actor
50613	1536	1	actor
50613	156928	2	actor
50613	793766	4	actor
50613	945222	3	actress
50634	60692	2	actor
50634	580959	3	actor
50634	759967	1	actress
50634	796085	4	actor
50658	11	1	actor
50658	30	2	actress
50658	2001	3	actor
50658	569410	4	actor
50706	4244	1	actor
50706	296996	4	actor
50706	785792	3	actress
50706	957645	2	actor
50783	336582	4	actress
50783	555807	3	actress
50783	556399	1	actress
50783	673749	2	actor
50825	18	1	actor
50825	534317	4	actor
50825	576127	2	actor
50825	579663	3	actor
50976	1884	1	actor
50976	85038	2	actor
50976	252345	3	actor
50976	691555	4	actor
50986	761	2	actress
50986	85038	4	actor
50986	803705	1	actor
50986	862026	3	actress
51036	44	1	actor
51036	348	2	actor
51036	365893	3	actress
51036	590398	4	actor
51201	17	2	actress
51201	61	1	actor
51201	1452	3	actor
51201	6471	4	actress
51207	20	1	actor
51207	587256	2	actress
51207	703033	3	actor
51207	831905	4	actor
51378	78112	4	actress
51378	603402	1	actress
51378	693560	3	actor
51378	740067	2	actor
51411	32	4	actor
51411	60	1	actor
51411	1739	2	actress
51411	4647	3	actress
51418	537	1	actor
51418	181080	2	actress
51418	398250	4	actor
51418	746505	3	actor
51459	56	2	actor
51459	72	1	actress
51459	7217	4	actor
51459	412322	3	actor
51525	348	1	actor
51525	942	3	actor
51525	1627	2	actor
51525	569902	4	actor
51554	489	2	actor
51554	1088	1	actor
51554	1284	3	actor
51554	834320	4	actress
51622	1637	3	actor
51622	3339	4	actor
51622	373314	1	actor
51622	654433	2	actress
51658	1989	1	actress
51658	2001	2	actor
51658	320006	4	actress
51658	431139	3	actor
51744	1637	1	actor
51744	519160	3	actor
51744	550701	4	actor
51744	645120	2	actress
51808	1536	1	actor
51808	156928	3	actor
51808	297869	4	actor
51808	879947	2	actress
51994	303	4	actress
51994	21004	2	actor
51994	44010	3	actor
51994	603336	1	actor
52077	444740	2	actor
52077	571958	3	actress
52077	601146	4	actor
52077	906966	1	actor
52311	32	1	actor
52311	80	2	actor
52311	1463	3	actress
52311	130407	4	actor
52357	71	1	actor
52357	895	3	actress
52357	1571	2	actress
52357	375738	4	actor
52365	18	1	actor
52365	308	3	actor
52365	348	2	actor
52365	1463	4	actress
52561	71	1	actor
52561	1262	3	actor
52561	1665	2	actress
52561	640023	4	actor
52618	32	1	actor
52618	963	3	actor
52618	361823	4	actress
52618	370144	2	actor
52738	937	4	actor
52738	1859	2	actress
52738	674012	1	actress
52738	771584	3	actor
52893	53289	4	actor
52893	202072	3	actress
52893	645402	2	actor
52893	728938	1	actress
52918	364	3	actress
52918	1260	2	actor
52918	1805	1	actress
52918	463435	4	actress
52948	51	1	actor
52948	832	4	actress
52948	4769	2	actor
52948	6428	3	actress
53125	26	1	actor
53125	51	3	actor
53125	1693	2	actress
53125	484829	4	actress
53137	1	3	actor
53137	60	1	actor
53137	578	4	actor
53137	1257	2	actress
53143	26	1	actor
53143	348	2	actor
53143	581277	4	actress
53143	639613	3	actress
53168	338126	2	actress
53168	489425	1	actor
53168	701798	3	actor
53168	768739	4	actress
53172	13	2	actress
53172	1369	1	actor
53172	709704	3	actor
53172	728812	4	actress
53198	213948	4	actor
53198	529543	1	actor
53198	561158	3	actress
53198	753716	2	actor
53221	78	1	actor
53221	1141	4	actress
53221	1509	2	actor
53221	625699	3	actor
53291	54	1	actress
53291	348	2	actor
53291	493	3	actor
53291	706368	4	actor
53318	31	2	actress
53318	72	1	actress
53318	1050	3	actor
53318	215260	4	actor
53459	105482	1	actor
53459	562831	3	actress
53459	726777	4	actor
53459	885098	2	actress
53472	901	1	actor
53472	99429	3	actor
53472	400142	4	actor
53472	781029	2	actress
53580	78	1	actor
53580	811	4	actor
53580	1847	2	actor
53580	2131	3	actor
53604	493	1	actor
53604	511	2	actress
53604	1827	4	actor
53604	534045	3	actor
53619	87017	4	actress
53619	275213	1	actor
53619	557159	3	actress
53619	900143	2	actress
53779	52	1	actor
53779	733	3	actress
53779	1179	2	actress
53779	299014	4	actress
53946	37	3	actor
53946	75	1	actor
53946	545298	2	actor
53946	948685	4	actor
53976	1884	1	actor
53976	511458	3	actress
53976	678555	4	actress
53976	883517	2	actress
54033	3203	3	actor
54033	371918	1	actor
54033	430604	2	actress
54033	588241	4	actor
54047	314	3	actor
54047	537	2	actor
54047	989	1	actor
54047	908919	4	actor
54067	154804	3	actor
54067	307995	4	actor
54067	724623	2	actor
54067	824489	1	actress
54130	52	2	actor
54130	603402	1	actress
54130	900143	3	actress
54130	926919	4	actor
54135	69	1	actor
54135	1509	2	actor
54135	2035	3	actor
54135	492444	4	actor
54167	3337	1	actor
54167	41602	4	actress
54167	557281	2	actress
54167	790452	3	actress
54189	1128	1	actor
54189	187927	4	actor
54189	481030	3	actress
54189	740067	2	actor
54215	578	1	actor
54215	1260	4	actor
54215	1463	2	actress
54215	587256	3	actress
54248	1012	4	actress
54248	1128	1	actor
54248	320760	3	actress
54248	759395	2	actor
54331	18	1	actor
54331	59	2	actor
54331	1452	4	actor
54331	1739	3	actress
54357	531279	3	actor
54357	570192	2	actress
54357	590055	1	actor
